10,0.0003809929
20,0.0008060932
30,0.0021688938
40,0.0030431747
50,0.0040028095
60,0.0060629845
70,0.0068709850
80,0.0145559311
90,0.0191679001
100,0.0189909935
110,0.0209200382
120,0.0451619625
130,0.0308370590
140,0.0426559448
150,0.0442769527
160,0.0768756866
170,0.0579309464
180,0.0632469654
190,0.1366231441
200,0.0673768520
210,0.1367502213
220,0.1162211895
230,0.1067698002
240,0.1235380173
250,0.1703841686
260,0.1223948002
270,0.1406729221
280,0.1707329750
290,0.1724936962
300,0.2279772758
310,0.1869897842
320,0.2295858860
330,0.2181391716
340,0.2499470711
350,0.2432470322
360,0.2559781075
370,0.5001547337
380,0.4341001511
390,0.3571417332
400,0.3216629028
410,0.3369238377
420,0.4324569702
430,0.4820151329
440,0.4872088432
450,0.3692510128
460,0.4828019142
470,0.6028711796
480,0.4584960938
490,0.5622301102
500,0.4861071110
510,0.5300350189
520,0.5829148293
530,0.7828049660
540,0.8424289227
550,0.9067189693
560,1.0055341721
570,0.9238018990
580,0.8730671406
590,0.6976311207
600,1.0369181633
610,0.8365821838
620,0.8281440735
630,1.0113768578
640,1.0016839504
650,0.8030869961
660,1.1057009697
670,1.3548009396
680,1.1129059792
690,0.9890608788
700,1.3755867481
710,1.0205187798
720,1.3896441460
730,1.4575331211
740,1.5656039715
750,1.8613371849
760,1.8294630051
770,1.6129581928
780,1.6265928745
790,1.8075091839
800,2.7546241283
810,1.5827918053
820,1.6144220829
830,1.9824321270
840,1.5988581181
850,1.4500429630
860,1.9268019199
870,1.7982578278
880,2.4325990677
890,2.4014518261
900,1.7978010178
910,2.6789629459
920,2.5885350704
930,3.1126170158
940,2.4911279678
950,3.7968382835
960,2.8915789127
970,2.5933070183
980,2.9665269852
990,2.9753220081
1000,3.2751202583
